O [99, 98]
D [84, 19]
D [84, 20]
D [84, 21]
D [84, 22]
D [84, 23]
D [84, 24]
D [84, 25]
D [84, 26]
D [84, 27]
D [84, 28]
D [84, 29]
D [84, 30]
D [84, 31]
D [84, 32]
D [84, 33]
D [84, 34]
D [84, 35]
D [84, 36]
D [84, 37]
D [84, 38]
D [84, 39]
D [84, 40]
D [84, 41]
D [84, 42]
D [84, 43]
D [84, 44]
D [84, 45]
D [84, 46]
D [84, 47]
D [84, 48]
D [84, 49]
D [84, 50]
D [84, 51]
D [84, 52]
D [84, 53]
D [84, 54]
D [84, 55]
D [84, 56]
D [84, 57]
D [84, 58]
D [84, 59]
D [84, 60]
D [84, 61]
D [84, 62]
D [84, 63]
D [84, 64]
D [84, 65]
D [84, 66]
D [84, 67]
D [84, 68]
D [84, 69]
D [84, 70]
D [84, 71]
D [84, 72]
D [84, 73]
D [84, 74]
D [84, 75]
D [84, 76]
D [84, 77]
D [84, 78]
D [84, 79]
D [84, 80]
D [84, 81]
D [84, 82]
D [84, 83]
D [84, 84]
D [84, 85]
D [84, 86]
D [84, 87]
D [84, 88]
D [84, 89]
D [84, 90]
D [84, 91]
D [84, 92]
D [84, 93]
D [84, 94]
D [84, 95]
D [84, 96]
D [84, 97]
C [83, 97]
E [83, 96]
E [83, 95]
E [83, 94]
E [83, 93]
E [83, 92]
E [83, 91]
E [83, 90]
E [83, 89]
E [83, 88]
E [83, 87]
E [83, 86]
E [83, 85]
E [83, 84]
E [83, 83]
E [83, 82]
E [83, 81]
E [83, 80]
E [83, 79]
E [83, 78]
E [83, 77]
E [83, 76]
E [83, 75]
E [83, 74]
E [83, 73]
E [83, 72]
E [83, 71]
E [83, 70]
E [83, 69]
E [83, 68]
E [83, 67]
E [83, 66]
E [83, 65]
E [83, 64]
E [83, 63]
E [83, 62]
E [83, 61]
E [83, 60]
E [83, 59]
E [83, 58]
E [83, 57]
E [83, 56]
E [83, 55]
E [83, 54]
E [83, 53]
E [83, 52]
E [83, 51]
E [83, 50]
E [83, 49]
E [83, 48]
E [83, 47]
E [83, 46]
E [83, 45]
E [83, 44]
E [83, 43]
E [83, 42]
E [83, 41]
E [83, 40]
E [83, 39]
E [83, 38]
E [83, 37]
E [83, 36]
E [83, 35]
E [83, 34]
E [83, 33]
E [83, 32]
E [83, 31]
E [83, 30]
E [83, 29]
E [83, 28]
E [83, 27]
E [83, 26]
E [83, 25]
E [83, 24]
E [83, 23]
E [83, 22]
E [83, 21]
E [83, 20]
E [83, 19]
E [83, 18]
E [83, 17]
E [83, 16]
E [83, 15]
E [83, 14]
E [83, 13]
E [83, 12]
E [83, 11]
E [83, 10]
E [83, 9]
E [83, 8]
E [83, 7]
E [83, 6]
E [83, 5]
E [83, 4]
E [83, 3]
E [83, 2]
C [82, 2]
D [82, 3]
D [82, 4]
D [82, 5]
D [82, 6]
D [82, 7]
D [82, 8]
D [82, 9]
D [82, 10]
D [82, 11]
D [82, 12]
D [82, 13]
D [82, 14]
D [82, 15]
D [82, 16]
D [82, 17]
D [82, 18]
D [82, 19]
D [82, 20]
D [82, 21]
D [82, 22]
D [82, 23]
D [82, 24]
D [82, 25]
D [82, 26]
D [82, 27]
D [82, 28]
D [82, 29]
D [82, 30]
D [82, 31]
D [82, 32]
D [82, 33]
D [82, 34]
D [82, 35]
D [82, 36]
D [82, 37]
D [82, 38]
D [82, 39]
D [82, 40]
D [82, 41]
D [82, 42]
D [82, 43]
D [82, 44]
D [82, 45]
D [82, 46]
D [82, 47]
D [82, 48]
D [82, 49]
D [82, 50]
D [82, 51]
D [82, 52]
D [82, 53]
D [82, 54]
D [82, 55]
D [82, 56]
D [82, 57]
D [82, 58]
D [82, 59]
D [82, 60]
D [82, 61]
D [82, 62]
D [82, 63]
D [82, 64]
D [82, 65]
D [82, 66]
D [82, 67]
D [82, 68]
D [82, 69]
D [82, 70]
D [82, 71]
D [82, 72]
D [82, 73]
D [82, 74]
D [82, 75]
D [82, 76]
D [82, 77]
D [82, 78]
D [82, 79]
D [82, 80]
D [82, 81]
D [82, 82]
D [82, 83]
D [82, 84]
D [82, 85]
D [82, 86]
D [82, 87]
D [82, 88]
D [82, 89]
D [82, 90]
D [82, 91]
D [82, 92]
D [82, 93]
D [82, 94]
D [82, 95]
D [82, 96]
D [82, 97]
C [81, 97]
E [81, 96]
E [81, 95]
E [81, 94]
E [81, 93]
E [81, 92]
E [81, 91]
E [81, 90]
E [81, 89]
E [81, 88]
E [81, 87]
E [81, 86]
E [81, 85]
E [81, 84]
E [81, 83]
E [81, 82]
E [81, 81]
E [81, 80]
E [81, 79]
E [81, 78]
E [81, 77]
E [81, 76]
E [81, 75]
E [81, 74]
E [81, 73]
E [81, 72]
E [81, 71]
E [81, 70]
E [81, 69]
E [81, 68]
E [81, 67]
E [81, 66]
E [81, 65]
E [81, 64]
E [81, 63]
E [81, 62]
E [81, 61]
E [81, 60]
E [81, 59]
E [81, 58]
E [81, 57]
E [81, 56]
E [81, 55]
E [81, 54]
E [81, 53]
E [81, 52]
E [81, 51]
E [81, 50]
E [81, 49]
E [81, 48]
E [81, 47]
E [81, 46]
E [81, 45]
E [81, 44]
E [81, 43]
E [81, 42]
E [81, 41]
E [81, 40]
E [81, 39]
E [81, 38]
E [81, 37]
E [81, 36]
E [81, 35]
E [81, 34]
E [81, 33]
E [81, 32]
E [81, 31]
E [81, 30]
E [81, 29]
E [81, 28]
E [81, 27]
E [81, 26]
E [81, 25]
E [81, 24]
E [81, 23]
E [81, 22]
E [81, 21]
E [81, 20]
E [81, 19]
E [81, 18]
E [81, 17]
E [81, 16]
E [81, 15]
E [81, 14]
E [81, 13]
E [81, 12]
E [81, 11]
E [81, 10]
E [81, 9]
E [81, 8]
E [81, 7]
E [81, 6]
E [81, 5]
E [81, 4]
E [81, 3]
E [81, 2]
C [80, 2]
D [80, 3]
D [80, 4]
D [80, 5]
D [80, 6]
D [80, 7]
D [80, 8]
D [80, 9]
D [80, 10]
D [80, 11]
D [80, 12]
D [80, 13]
D [80, 14]
D [80, 15]
D [80, 16]
D [80, 17]
D [80, 18]
D [80, 19]
D [80, 20]
D [80, 21]
D [80, 22]
D [80, 23]
D [80, 24]
D [80, 25]
D [80, 26]
D [80, 27]
D [80, 28]
D [80, 29]
D [80, 30]
D [80, 31]
D [80, 32]
D [80, 33]
D [80, 34]
D [80, 35]
D [80, 36]
D [80, 37]
D [80, 38]
D [80, 39]
D [80, 40]
D [80, 41]
D [80, 42]
D [80, 43]
D [80, 44]
D [80, 45]
D [80, 46]
D [80, 47]
D [80, 48]
D [80, 49]
D [80, 50]
D [80, 51]
D [80, 52]
D [80, 53]
D [80, 54]
D [80, 55]
D [80, 56]
D [80, 57]
D [80, 58]
D [80, 59]
D [80, 60]
D [80, 61]
D [80, 62]
D [80, 63]
D [80, 64]
D [80, 65]
D [80, 66]
D [80, 67]
D [80, 68]
D [80, 69]
D [80, 70]
D [80, 71]
D [80, 72]
D [80, 73]
D [80, 74]
D [80, 75]
D [80, 76]
D [80, 77]
D [80, 78]
D [80, 79]
D [80, 80]
D [80, 81]
D [80, 82]
D [80, 83]
D [80, 84]
D [80, 85]
D [80, 86]
D [80, 87]
D [80, 88]
D [80, 89]
D [80, 90]
D [80, 91]
D [80, 92]
D [80, 93]
D [80, 94]
D [80, 95]
D [80, 96]
D [80, 97]
C [79, 97]
E [79, 96]
E [79, 95]
E [79, 94]
E [79, 93]
E [79, 92]
E [79, 91]
E [79, 90]
E [79, 89]
E [79, 88]
E [79, 87]
E [79, 86]
E [79, 85]
E [79, 84]
E [79, 83]
E [79, 82]
E [79, 81]
E [79, 80]
E [79, 79]
E [79, 78]
E [79, 77]
E [79, 76]
E [79, 75]
E [79, 74]
E [79, 73]
E [79, 72]
E [79, 71]
E [79, 70]
E [79, 69]
E [79, 68]
E [79, 67]
E [79, 66]
E [79, 65]
E [79, 64]
E [79, 63]
E [79, 62]
E [79, 61]
E [79, 60]
E [79, 59]
E [79, 58]
E [79, 57]
E [79, 56]
E [79, 55]
E [79, 54]
E [79, 53]
E [79, 52]
E [79, 51]
E [79, 50]
E [79, 49]
E [79, 48]
E [79, 47]
E [79, 46]
E [79, 45]
E [79, 44]
E [79, 43]
E [79, 42]
E [79, 41]
E [79, 40]
E [79, 39]
E [79, 38]
E [79, 37]
E [79, 36]
E [79, 35]
E [79, 34]
E [79, 33]
E [79, 32]
E [79, 31]
E [79, 30]
E [79, 29]
E [79, 28]
E [79, 27]
E [79, 26]
E [79, 25]
E [79, 24]
E [79, 23]
E [79, 22]
E [79, 21]
E [79, 20]
E [79, 19]
E [79, 18]
E [79, 17]
E [79, 16]
E [79, 15]
E [79, 14]
E [79, 13]
E [79, 12]
E [79, 11]
E [79, 10]
E [79, 9]
E [79, 8]
E [79, 7]
E [79, 6]
E [79, 5]
E [79, 4]
E [79, 3]
E [79, 2]
C [78, 2]
D [78, 3]
D [78, 4]
D [78, 5]
D [78, 6]
D [78, 7]
D [78, 8]
D [78, 9]
D [78, 10]
D [78, 11]
D [78, 12]
D [78, 13]
D [78, 14]
D [78, 15]
D [78, 16]
D [78, 17]
D [78, 18]
D [78, 19]
D [78, 20]
D [78, 21]
D [78, 22]
D [78, 23]
D [78, 24]
D [78, 25]
D [78, 26]
D [78, 27]
D [78, 28]
D [78, 29]
D [78, 30]
D [78, 31]
D [78, 32]
D [78, 33]
D [78, 34]
D [78, 35]
D [78, 36]
D [78, 37]
D [78, 38]
D [78, 39]
D [78, 40]
D [78, 41]
D [78, 42]
D [78, 43]
D [78, 44]
D [78, 45]
D [78, 46]
D [78, 47]
D [78, 48]
D [78, 49]
D [78, 50]
D [78, 51]
D [78, 52]
D [78, 53]
D [78, 54]
D [78, 55]
D [78, 56]
D [78, 57]
D [78, 58]
D [78, 59]
D [78, 60]
D [78, 61]
D [78, 62]
D [78, 63]
D [78, 64]
D [78, 65]
D [78, 66]
D [78, 67]
D [78, 68]
D [78, 69]
D [78, 70]
D [78, 71]
D [78, 72]
D [78, 73]
D [78, 74]
D [78, 75]
D [78, 76]
D [78, 77]
D [78, 78]
D [78, 79]
D [78, 80]
D [78, 81]
D [78, 82]
D [78, 83]
D [78, 84]
D [78, 85]
D [78, 86]
D [78, 87]
D [78, 88]
D [78, 89]
D [78, 90]
D [78, 91]
D [78, 92]
D [78, 93]
D [78, 94]
D [78, 95]
D [78, 96]
D [78, 97]
C [77, 97]
E [77, 96]
E [77, 95]
E [77, 94]
E [77, 93]
E [77, 92]
E [77, 91]
E [77, 90]
E [77, 89]
E [77, 88]
E [77, 87]
E [77, 86]
E [77, 85]
E [77, 84]
E [77, 83]
E [77, 82]
E [77, 81]
E [77, 80]
E [77, 79]
E [77, 78]
E [77, 77]
E [77, 76]
E [77, 75]
E [77, 74]
E [77, 73]
E [77, 72]
E [77, 71]
E [77, 70]
E [77, 69]
E [77, 68]
E [77, 67]
E [77, 66]
E [77, 65]
E [77, 64]
E [77, 63]
E [77, 62]
E [77, 61]
E [77, 60]
E [77, 59]
E [77, 58]
E [77, 57]
E [77, 56]
E [77, 55]
E [77, 54]
E [77, 53]
E [77, 52]
E [77, 51]
E [77, 50]
E [77, 49]
E [77, 48]
E [77, 47]
E [77, 46]
E [77, 45]
E [77, 44]
E [77, 43]
E [77, 42]
E [77, 41]
E [77, 40]
E [77, 39]
E [77, 38]
E [77, 37]
E [77, 36]
E [77, 35]
E [77, 34]
E [77, 33]
E [77, 32]
E [77, 31]
E [77, 30]
E [77, 29]
E [77, 28]
E [77, 27]
E [77, 26]
E [77, 25]
E [77, 24]
E [77, 23]
E [77, 22]
E [77, 21]
E [77, 20]
E [77, 19]
E [77, 18]
E [77, 17]
E [77, 16]
E [77, 15]
E [77, 14]
E [77, 13]
E [77, 12]
E [77, 11]
E [77, 10]
E [77, 9]
E [77, 8]
E [77, 7]
E [77, 6]
E [77, 5]
E [77, 4]
E [77, 3]
E [77, 2]
C [76, 2]
D [76, 3]
D [76, 4]
D [76, 5]
D [76, 6]
D [76, 7]
D [76, 8]
D [76, 9]
D [76, 10]
D [76, 11]
D [76, 12]
D [76, 13]
D [76, 14]
D [76, 15]
D [76, 16]
D [76, 17]
D [76, 18]
D [76, 19]
D [76, 20]
D [76, 21]
D [76, 22]
D [76, 23]
D [76, 24]
D [76, 25]
D [76, 26]
D [76, 27]
D [76, 28]
D [76, 29]
D [76, 30]
D [76, 31]
D [76, 32]
D [76, 33]
D [76, 34]
D [76, 35]
D [76, 36]
D [76, 37]
D [76, 38]
D [76, 39]
D [76, 40]
D [76, 41]
D [76, 42]
D [76, 43]
D [76, 44]
D [76, 45]
D [76, 46]
D [76, 47]
D [76, 48]
D [76, 49]
D [76, 50]
D [76, 51]
D [76, 52]
D [76, 53]
D [76, 54]
D [76, 55]
D [76, 56]
D [76, 57]
D [76, 58]
D [76, 59]
D [76, 60]
D [76, 61]
D [76, 62]
D [76, 63]
D [76, 64]
D [76, 65]
D [76, 66]
D [76, 67]
D [76, 68]
D [76, 69]
D [76, 70]
D [76, 71]
D [76, 72]
D [76, 73]
D [76, 74]
D [76, 75]
D [76, 76]
D [76, 77]
D [76, 78]
D [76, 79]
D [76, 80]
D [76, 81]
D [76, 82]
D [76, 83]
D [76, 84]
D [76, 85]
D [76, 86]
D [76, 87]
D [76, 88]
D [76, 89]
D [76, 90]
D [76, 91]
D [76, 92]
D [76, 93]
D [76, 94]
D [76, 95]
D [76, 96]
D [76, 97]
C [75, 97]
E [75, 96]
E [75, 95]
E [75, 94]
E [75, 93]
E [75, 92]
E [75, 91]
E [75, 90]
E [75, 89]
E [75, 88]
E [75, 87]
E [75, 86]
E [75, 85]
E [75, 84]
E [75, 83]
E [75, 82]
E [75, 81]
E [75, 80]
E [75, 79]
E [75, 78]
E [75, 77]
E [75, 76]
E [75, 75]
E [75, 74]
E [75, 73]
E [75, 72]
E [75, 71]
E [75, 70]
E [75, 69]
E [75, 68]
E [75, 67]
E [75, 66]
E [75, 65]
E [75, 64]
E [75, 63]
E [75, 62]
E [75, 61]
E [75, 60]
E [75, 59]
E [75, 58]
E [75, 57]
E [75, 56]
E [75, 55]
E [75, 54]
E [75, 53]
E [75, 52]
E [75, 51]
E [75, 50]
E [75, 49]
E [75, 48]
E [75, 47]
E [75, 46]
E [75, 45]
E [75, 44]
E [75, 43]
E [75, 42]
E [75, 41]
E [75, 40]
E [75, 39]
E [75, 38]
E [75, 37]
E [75, 36]
E [75, 35]
E [75, 34]
E [75, 33]
E [75, 32]
E [75, 31]
E [75, 30]
E [75, 29]
E [75, 28]
E [75, 27]
E [75, 26]
E [75, 25]
E [75, 24]
E [75, 23]
E [75, 22]
E [75, 21]
E [75, 20]
E [75, 19]
E [75, 18]
E [75, 17]
E [75, 16]
E [75, 15]
E [75, 14]
E [75, 13]
E [75, 12]
E [75, 11]
E [75, 10]
E [75, 9]
E [75, 8]
E [75, 7]
E [75, 6]
E [75, 5]
E [75, 4]
E [75, 3]
E [75, 2]
C [74, 2]
D [74, 3]
D [74, 4]
D [74, 5]
D [74, 6]
D [74, 7]
D [74, 8]
D [74, 9]
D [74, 10]
D [74, 11]
D [74, 12]
D [74, 13]
D [74, 14]
D [74, 15]
D [74, 16]
D [74, 17]
D [74, 18]
D [74, 19]
D [74, 20]
D [74, 21]
D [74, 22]
D [74, 23]
D [74, 24]
D [74, 25]
D [74, 26]
D [74, 27]
D [74, 28]
D [74, 29]
D [74, 30]
D [74, 31]
D [74, 32]
D [74, 33]
D [74, 34]
D [74, 35]
D [74, 36]
D [74, 37]
D [74, 38]
D [74, 39]
D [74, 40]
D [74, 41]
D [74, 42]
D [74, 43]
D [74, 44]
D [74, 45]
D [74, 46]
D [74, 47]
D [74, 48]
D [74, 49]
D [74, 50]
D [74, 51]
D [74, 52]
D [74, 53]
D [74, 54]
D [74, 55]
D [74, 56]
D [74, 57]
D [74, 58]
D [74, 59]
D [74, 60]
D [74, 61]
D [74, 62]
D [74, 63]
D [74, 64]
D [74, 65]
D [74, 66]
D [74, 67]
D [74, 68]
D [74, 69]
D [74, 70]
D [74, 71]
D [74, 72]
D [74, 73]
D [74, 74]
D [74, 75]
D [74, 76]
D [74, 77]
D [74, 78]
D [74, 79]
D [74, 80]
D [74, 81]
D [74, 82]
D [74, 83]
D [74, 84]
D [74, 85]
D [74, 86]
D [74, 87]
D [74, 88]
D [74, 89]
D [74, 90]
D [74, 91]
D [74, 92]
D [74, 93]
D [74, 94]
D [74, 95]
D [74, 96]
D [74, 97]
C [73, 97]
E [73, 96]
E [73, 95]
E [73, 94]
E [73, 93]
E [73, 92]
E [73, 91]
E [73, 90]
E [73, 89]
E [73, 88]
E [73, 87]
E [73, 86]
E [73, 85]
E [73, 84]
E [73, 83]
E [73, 82]
E [73, 81]
E [73, 80]
E [73, 79]
E [73, 78]
E [73, 77]
E [73, 76]
E [73, 75]
E [73, 74]
E [73, 73]
E [73, 72]
E [73, 71]
E [73, 70]
E [73, 69]
E [73, 68]
E [73, 67]
E [73, 66]
E [73, 65]
E [73, 64]
E [73, 63]
E [73, 62]
E [73, 61]
E [73, 60]
E [73, 59]
E [73, 58]
E [73, 57]
E [73, 56]
E [73, 55]
E [73, 54]
E [73, 53]
E [73, 52]
E [73, 51]
E [73, 50]
E [73, 49]
E [73, 48]
E [73, 47]
E [73, 46]
E [73, 45]
E [73, 44]
E [73, 43]
E [73, 42]
E [73, 41]
E [73, 40]
E [73, 39]
E [73, 38]
E [73, 37]
E [73, 36]
E [73, 35]
E [73, 34]
E [73, 33]
E [73, 32]
E [73, 31]
E [73, 30]
E [73, 29]
E [73, 28]
E [73, 27]
E [73, 26]
E [73, 25]
E [73, 24]
E [73, 23]
E [73, 22]
E [73, 21]
E [73, 20]
E [73, 19]
E [73, 18]
E [73, 17]
E [73, 16]
E [73, 15]
E [73, 14]
E [73, 13]
E [73, 12]
E [73, 11]
E [73, 10]
E [73, 9]
E [73, 8]
E [73, 7]
E [73, 6]
E [73, 5]
E [73, 4]
E [73, 3]
E [73, 2]
C [72, 2]
D [72, 3]
D [72, 4]
D [72, 5]
D [72, 6]
D [72, 7]
D [72, 8]
D [72, 9]
D [72, 10]
D [72, 11]
D [72, 12]
D [72, 13]
D [72, 14]
D [72, 15]
D [72, 16]
D [72, 17]
D [72, 18]
D [72, 19]
D [72, 20]
D [72, 21]
D [72, 22]
D [72, 23]
D [72, 24]
D [72, 25]
D [72, 26]
D [72, 27]
D [72, 28]
D [72, 29]
D [72, 30]
D [72, 31]
D [72, 32]
D [72, 33]
D [72, 34]
D [72, 35]
D [72, 36]
D [72, 37]
D [72, 38]
D [72, 39]
D [72, 40]
D [72, 41]
D [72, 42]
D [72, 43]
D [72, 44]
D [72, 45]
D [72, 46]
D [72, 47]
D [72, 48]
D [72, 49]
D [72, 50]
D [72, 51]
D [72, 52]
D [72, 53]
D [72, 54]
D [72, 55]
D [72, 56]
D [72, 57]
D [72, 58]
D [72, 59]
D [72, 60]
D [72, 61]
D [72, 62]
D [72, 63]
D [72, 64]
D [72, 65]
D [72, 66]
D [72, 67]
D [72, 68]
D [72, 69]
D [72, 70]
D [72, 71]
D [72, 72]
D [72, 73]
D [72, 74]
D [72, 75]
D [72, 76]
D [72, 77]
D [72, 78]
D [72, 79]
D [72, 80]
D [72, 81]
D [72, 82]
D [72, 83]
D [72, 84]
D [72, 85]
D [72, 86]
D [72, 87]
D [72, 88]
D [72, 89]
D [72, 90]
D [72, 91]
D [72, 92]
D [72, 93]
D [72, 94]
D [72, 95]
D [72, 96]
D [72, 97]
C [71, 97]
E [71, 96]
E [71, 95]
E [71, 94]
E [71, 93]
E [71, 92]
E [71, 91]
E [71, 90]
E [71, 89]
E [71, 88]
E [71, 87]
E [71, 86]
E [71, 85]
E [71, 84]
E [71, 83]
E [71, 82]
E [71, 81]
E [71, 80]
E [71, 79]
E [71, 78]
E [71, 77]
E [71, 76]
E [71, 75]
E [71, 74]
E [71, 73]
E [71, 72]
E [71, 71]
E [71, 70]
E [71, 69]
E [71, 68]
E [71, 67]
E [71, 66]
E [71, 65]
E [71, 64]
E [71, 63]
E [71, 62]
E [71, 61]
E [71, 60]
E [71, 59]
E [71, 58]
E [71, 57]
E [71, 56]
E [71, 55]
E [71, 54]
E [71, 53]
E [71, 52]
E [71, 51]
E [71, 50]
E [71, 49]
E [71, 48]
E [71, 47]
E [71, 46]
E [71, 45]
E [71, 44]
E [71, 43]
E [71, 42]
E [71, 41]
E [71, 40]
E [71, 39]
E [71, 38]
E [71, 37]
E [71, 36]
E [71, 35]
E [71, 34]
E [71, 33]
E [71, 32]
E [71, 31]
E [71, 30]
E [71, 29]
E [71, 28]
E [71, 27]
E [71, 26]
E [71, 25]
E [71, 24]
E [71, 23]
E [71, 22]
E [71, 21]
E [71, 20]
E [71, 19]
E [71, 18]
E [71, 17]
E [71, 16]
E [71, 15]
E [71, 14]
E [71, 13]
E [71, 12]
E [71, 11]
E [71, 10]
E [71, 9]
E [71, 8]
E [71, 7]
E [71, 6]
E [71, 5]
E [71, 4]
E [71, 3]
E [71, 2]
C [70, 2]
D [70, 3]
D [70, 4]
D [70, 5]
D [70, 6]
D [70, 7]
D [70, 8]
D [70, 9]
D [70, 10]
D [70, 11]
D [70, 12]
D [70, 13]
D [70, 14]
D [70, 15]
D [70, 16]
D [70, 17]
D [70, 18]
D [70, 19]
D [70, 20]
D [70, 21]
D [70, 22]
D [70, 23]
D [70, 24]
D [70, 25]
D [70, 26]
D [70, 27]
D [70, 28]
D [70, 29]
D [70, 30]
D [70, 31]
D [70, 32]
D [70, 33]
D [70, 34]
D [70, 35]
D [70, 36]
D [70, 37]
D [70, 38]
D [70, 39]
D [70, 40]
D [70, 41]
D [70, 42]
D [70, 43]
D [70, 44]
D [70, 45]
D [70, 46]
D [70, 47]
D [70, 48]
D [70, 49]
D [70, 50]
D [70, 51]
D [70, 52]
D [70, 53]
D [70, 54]
D [70, 55]
D [70, 56]
D [70, 57]
D [70, 58]
D [70, 59]
D [70, 60]
D [70, 61]
D [70, 62]
D [70, 63]
D [70, 64]
D [70, 65]
D [70, 66]
D [70, 67]
D [70, 68]
D [70, 69]
D [70, 70]
D [70, 71]
D [70, 72]
D [70, 73]
D [70, 74]
D [70, 75]
D [70, 76]
D [70, 77]
D [70, 78]
D [70, 79]
D [70, 80]
D [70, 81]
D [70, 82]
D [70, 83]
D [70, 84]
D [70, 85]
D [70, 86]
D [70, 87]
D [70, 88]
D [70, 89]
D [70, 90]
D [70, 91]
D [70, 92]
D [70, 93]
D [70, 94]
D [70, 95]
D [70, 96]
D [70, 97]
C [69, 97]
E [69, 96]
E [69, 95]
E [69, 94]
E [69, 93]
E [69, 92]
E [69, 91]
E [69, 90]
E [69, 89]
E [69, 88]
E [69, 87]
E [69, 86]
E [69, 85]
E [69, 84]
E [69, 83]
E [69, 82]
E [69, 81]
E [69, 80]
E [69, 79]
E [69, 78]
E [69, 77]
E [69, 76]
E [69, 75]
E [69, 74]
E [69, 73]
E [69, 72]
E [69, 71]
E [69, 70]
E [69, 69]
E [69, 68]
E [69, 67]
E [69, 66]
E [69, 65]
E [69, 64]
E [69, 63]
E [69, 62]
E [69, 61]
E [69, 60]
E [69, 59]
E [69, 58]
E [69, 57]
E [69, 56]
E [69, 55]
E [69, 54]
E [69, 53]
E [69, 52]
E [69, 51]
E [69, 50]
E [69, 49]
E [69, 48]
E [69, 47]
E [69, 46]
E [69, 45]
E [69, 44]
E [69, 43]
E [69, 42]
E [69, 41]
E [69, 40]
E [69, 39]
E [69, 38]
E [69, 37]
E [69, 36]
E [69, 35]
E [69, 34]
E [69, 33]
E [69, 32]
E [69, 31]
E [69, 30]
E [69, 29]
E [69, 28]
E [69, 27]
E [69, 26]
E [69, 25]
E [69, 24]
E [69, 23]
E [69, 22]
E [69, 21]
E [69, 20]
E [69, 19]
E [69, 18]
E [69, 17]
E [69, 16]
E [69, 15]
E [69, 14]
E [69, 13]
E [69, 12]
E [69, 11]
E [69, 10]
E [69, 9]
E [69, 8]
E [69, 7]
E [69, 6]
E [69, 5]
E [69, 4]
E [69, 3]
E [69, 2]
C [68, 2]
D [68, 3]
D [68, 4]
D [68, 5]
D [68, 6]
D [68, 7]
D [68, 8]
D [68, 9]
D [68, 10]
D [68, 11]
D [68, 12]
D [68, 13]
D [68, 14]
D [68, 15]
D [68, 16]
D [68, 17]
D [68, 18]
D [68, 19]
D [68, 20]
D [68, 21]
D [68, 22]
D [68, 23]
D [68, 24]
D [68, 25]
D [68, 26]
D [68, 27]
D [68, 28]
D [68, 29]
D [68, 30]
D [68, 31]
D [68, 32]
D [68, 33]
D [68, 34]
D [68, 35]
D [68, 36]
D [68, 37]
D [68, 38]
D [68, 39]
D [68, 40]
D [68, 41]
D [68, 42]
D [68, 43]
D [68, 44]
D [68, 45]
D [68, 46]
D [68, 47]
D [68, 48]
D [68, 49]
D [68, 50]
D [68, 51]
D [68, 52]
D [68, 53]
D [68, 54]
D [68, 55]
D [68, 56]
D [68, 57]
D [68, 58]
D [68, 59]
D [68, 60]
D [68, 61]
D [68, 62]
D [68, 63]
D [68, 64]
D [68, 65]
D [68, 66]
D [68, 67]
D [68, 68]
D [68, 69]
D [68, 70]
D [68, 71]
D [68, 72]
D [68, 73]
D [68, 74]
D [68, 75]
D [68, 76]
D [68, 77]
D [68, 78]
D [68, 79]
D [68, 80]
D [68, 81]
D [68, 82]
D [68, 83]
D [68, 84]
D [68, 85]
D [68, 86]
D [68, 87]
D [68, 88]
D [68, 89]
D [68, 90]
D [68, 91]
D [68, 92]
D [68, 93]
D [68, 94]
D [68, 95]
D [68, 96]
D [68, 97]
C [67, 97]
E [67, 96]
E [67, 95]
E [67, 94]
E [67, 93]
E [67, 92]
E [67, 91]
E [67, 90]
E [67, 89]
E [67, 88]
E [67, 87]
E [67, 86]
E [67, 85]
E [67, 84]
E [67, 83]
E [67, 82]
E [67, 81]
E [67, 80]
E [67, 79]
E [67, 78]
E [67, 77]
E [67, 76]
E [67, 75]
E [67, 74]
E [67, 73]
E [67, 72]
E [67, 71]
E [67, 70]
E [67, 69]
E [67, 68]
E [67, 67]
E [67, 66]
E [67, 65]
E [67, 64]
E [67, 63]
E [67, 62]
E [67, 61]
E [67, 60]
E [67, 59]
E [67, 58]
E [67, 57]
E [67, 56]
E [67, 55]
E [67, 54]
E [67, 53]
E [67, 52]
E [67, 51]
E [67, 50]
E [67, 49]
E [67, 48]
E [67, 47]
E [67, 46]
E [67, 45]
E [67, 44]
E [67, 43]
E [67, 42]
E [67, 41]
E [67, 40]
E [67, 39]
E [67, 38]
E [67, 37]
E [67, 36]
E [67, 35]
E [67, 34]
E [67, 33]
E [67, 32]
E [67, 31]
E [67, 30]
E [67, 29]
E [67, 28]
E [67, 27]
E [67, 26]
E [67, 25]
E [67, 24]
E [67, 23]
E [67, 22]
E [67, 21]
E [67, 20]
E [67, 19]
E [67, 18]
E [67, 17]
E [67, 16]
E [67, 15]
E [67, 14]
E [67, 13]
E [67, 12]
E [67, 11]
E [67, 10]
E [67, 9]
E [67, 8]
E [67, 7]
E [67, 6]
E [67, 5]
E [67, 4]
E [67, 3]
E [67, 2]
C [66, 2]
D [66, 3]
D [66, 4]
D [66, 5]
D [66, 6]
D [66, 7]
D [66, 8]
D [66, 9]
D [66, 10]
D [66, 11]
D [66, 12]
D [66, 13]
D [66, 14]
D [66, 15]
D [66, 16]
D [66, 17]
D [66, 18]
D [66, 19]
D [66, 20]
D [66, 21]
D [66, 22]
D [66, 23]
D [66, 24]
D [66, 25]
D [66, 26]
D [66, 27]
D [66, 28]
D [66, 29]
D [66, 30]
D [66, 31]
D [66, 32]
D [66, 33]
D [66, 34]
D [66, 35]
D [66, 36]
D [66, 37]
D [66, 38]
D [66, 39]
